All About the Benjamins,2508
Vampire in Brooklyn,2509
Exorcist II: The Heretic,2510
An American Haunting,2511
My Boss's Daughter,2512
A Perfect Getaway,2513
Our Family Wedding,2514
Dead Man on Campus,2515
Tea with Mussolini,2516
Thinner,2517
"New York, New York",2518
Crooklyn,2519
I Think I Love My Wife,2520
Jason X,2521
Bobby,2522
Head Over Heels,2523
Fun Size,2524
The Diving Bell and the Butterfly,2525
Little Children,2526
Gossip,2527
A Walk on the Moon,2528
Catch a Fire,2529
Soul Survivors,2530
Jefferson in Paris,2531
Easy Virtue,2532
Mr. Turner,2533
Wild Grass,2534
Amen.,2535
Reign of Assassins,2536
The Lucky Ones,2537
Margaret,2538
Stan Helsing,2539
Flipped,2540
Brokeback Mountain,2541
Clueless,2542
Far from Heaven,2543
Hot Tub Time Machine 2,2544
Quills,2545
Seven Psychopaths,2546
The Caveman's Valentine,2547
Downfall,2548
The Sea Inside,2549
Under the Skin,2550
"Good Morning, Vietnam",2551
The Last Godfather,2552
Justin Bieber: Never Say Never,2553
Black Swan,2554
The Godfather: Part II,2555
Save the Last Dance,2556
A Nightmare on Elm Street 4: The Dream Master,2557
"Dude, Where’s My Car?",2558
Young Guns,2559
St. Vincent,2560
About Last Night,2561
10 Things I Hate About You,2562
The New Guy,2563
National Lampoon's Loaded Weapon 1,2564
The Butterfly Effect,2565
Snow Day,2566
This Christmas,2567
Baby Geniuses,2568
The Big Hit,2569
Harriet the Spy,2570
Child's Play 2,2571
No Good Deed,2572
The Mist,2573
Being John Malkovich,2574
Two Can Play That Game,2575
Earth to Echo,2576
Crazy/Beautiful,2577
Letters from Iwo Jima,2578
The Astronaut Farmer,2579
Woo,2580
Dirty Work,2581
Serial Mom,2582
Dick,2583
Light It Up,2584
54,2585
Bubble Boy,2586
Birthday Girl,2587
21 & Over,2588
"Paris, je t'aime",2589
Resurrecting the Champ,2590
Admission,2591
The Widow of Saint-Pierre,2592
Chloe,2593
Faithful,2594
Find Me Guilty,2595
The Perks of Being a Wallflower,2596
Infamous,2597
The Claim,2598
Attack the Block,2599
In the Land of Blood and Honey,2600
The Call,2601
The Crocodile Hunter: Collision Course,2602
I Love You Phillip Morris,2603
Quest for Fire,2604
Antwone Fisher,2605
The Emperor's Club,2606
True Romance,2607
Womb,2608
Glengarry Glen Ross,2609
The Killer Inside Me,2610
Cat People,2611
Sorority Row,2612
The Prisoner of Zenda,2613
Lars and the Real Girl,2614
The Boy in the Striped Pyjamas,2615
Dancer in the Dark,2616
Oscar and Lucinda,2617
The Funeral,2618
Solitary Man,2619
Machete,2620
Casino Jack,2621
The Land Before Time,2622
Tae Guk Gi: The Brotherhood of War,2623
The Perfect Game,2624
The Exorcist,2625
Jaws,2626
American Pie,2627
Ernest & Celestine,2628
The Golden Child,2629
Think Like a Man,2630
Barbershop,2631
Star Trek II: The Wrath of Khan,2632
Ace Ventura: Pet Detective,2633
WarGames,2634
Witness,2635
Act of Valor,2636
Step Up,2637
Beavis and Butt-Head Do America,2638
Jackie Brown,2639
Harold & Kumar Escape from Guantanamo Bay,2640
Chronicle,2641
Yentl,2642
Time Bandits,2643
Crossroads,2644
Project X,2645
Patton,2646
One Hour Photo,2647
Quarantine,2648
The Eye,2649
Johnson Family Vacation,2650
How High,2651
The Muppet Christmas Carol,2652
Frida,2653
Katy Perry: Part of Me,2654
The Fault in Our Stars,2655
Rounders,2656
Top Five,2657
Prophecy,2658
Stir of Echoes,2659
Philomena,2660
The Upside of Anger,2661
The Boys from Brazil,2662
Aquamarine,2663
My Baby's Daddy,2664
Nebraska,2665
Tales from the Crypt: Demon Knight,2666
Max Keeble's Big Move,2667
Young Adult,2668
Crank,2669
Def Jam's How to Be a Player,2670
Living Out Loud,2671
Just Wright,2672
Rachel Getting Married,2673
The Postman Always Rings Twice,2674
Girl with a Pearl Earring,2675
Das Boot,2676
Sorority Boys,2677
About Time,2678
House of Flying Daggers,2679
Arbitrage,2680
Project Almanac,2681
Cadillac Records,2682
Screwed,2683
Fortress,2684
For Your Consideration,2685
Celebrity,2686
Running with Scissors,2687
From Justin to Kelly,2688
Girl 6,2689
In the Cut,2690
Two Lovers,2691
Last Orders,2692
The Host,2693
The Pursuit of D.B. Cooper,2694
Ravenous,2695
Charlie Bartlett,2696
The Great Beauty,2697
The Dangerous Lives of Altar Boys,2698
Stoker,2699
2046,2700
Married Life,2701
Duma,2702
Ondine,2703
Brother,2704
Welcome to Collinwood,2705
Critical Care,2706
The Life Before Her Eyes,2707
Darling Companion,2708
Trade,2709
Fateless,2710
Breakfast of Champions,2711
"A Woman, a Gun and a Noodle Shop",2712
Cypher,2713
City of Life and Death,2714
Space Battleship Yamato,2715
5 Days of War,2716
Triangle,2717
Heaven is for Real,2718
Snatch,2719
Pet Sematary,2720
Madadayo,2721
The Cry of the Owl,2722
Gremlins,2723
Star Wars,2724
Doctor Zhivago,2725
Trash,2726
High School Musical 3: Senior Year,2727
The Fighter,2728
Jackass Number Two,2729
My Cousin Vinny,2730
If I Stay,2731
Drive Hard,2732
Major League,2733
St. Trinian's,2734
Phone Booth,2735
A Walk to Remember,2736
Dead Man Walking,2737
Cruel Intentions,2738
Saw VI,2739
History of the World: Part I,2740
The Secret Life of Bees,2741
Corky Romano,2742
Raising Cain,2743
F.I.S.T.,2744
Invaders from Mars,2745
Brooklyn,2746
Barry Lyndon,2747
Out Cold,2748
The Ladies Man,2749
Quartet,2750
Tomcats,2751
Frailty,2752
Kinsey,2753
Army of Darkness,2754
Slackers,2755
What's Eating Gilbert Grape,2756
The Visual Bible: The Gospel of John,2757
Vera Drake,2758
The Guru,2759
The Perez Family,2760
Inside Llewyn Davis,2761
O,2762
Return to the Blue Lagoon,2763
The Molly Maguires,2764
Romance & Cigarettes,2765
Copying Beethoven,2766
Brighton Rock,2767
Saw V,2768
Machine Gun McCain,2769
LOL,2770
Jindabyne,2771
An Ideal Husband,2772
The Last Days on Mars,2773
Darkness,2774
2001: A Space Odyssey,2775
E.T. the Extra-Terrestrial,2776
In the Land of Women,2777
There Goes My Baby,2778
September Dawn,2779
For Greater Glory - The True Story of Cristiada,2780
Good Will Hunting,2781
Saw III,2782
Stripes,2783
Bring It On,2784
She's All That,2785
Saw IV,2786
White Noise,2787
Madea's Family Reunion,2788
The Color of Money,2789
The Longest Day,2790
The Mighty Ducks,2791
The Grudge,2792
Happy Gilmore,2793
Jeepers Creepers,2794
Bill & Ted's Excellent Adventure,2795
Oliver!,2796
The Best Exotic Marigold Hotel,2797
Recess: School's Out,2798
Mad Max Beyond Thunderdome,2799
Commando,2800
Devil,2801
Friday After Next,2802
The Last Dragon,2803
The Lawnmower Man,2804
Nick and Norah's Infinite Playlist,2805
Dogma,2806
The Banger Sisters,2807
Twilight Zone: The Movie,2808
Road House,2809
A Low Down Dirty Shame,2810
Swimfan,2811
Employee of the Month,2812
Can't Hardly Wait,2813
The Outsiders,2814
The Dead Zone,2815
Sparkle,2816
Valentine,2817
The Fourth Kind,2818
A Prairie Home Companion,2819
Sugar Hill,2820
Invasion U.S.A.,2821
Roll Bounce,2822
Rushmore,2823
Skyline,2824
The Second Best Exotic Marigold Hotel,2825
Kit Kittredge: An American Girl,2826
The Perfect Man,2827
Mo' Better Blues,2828
Kung Pow: Enter the Fist,2829
Tremors,2830
Wrong Turn,2831
The Long Riders,2832
The Corruptor,2833
Mud,2834
Reno 911!: Miami,2835
One Direction: This Is Us,2836
"The Goods: Live Hard, Sell Hard",2837
Hey Arnold! The Movie,2838
My Week with Marilyn,2839
The Matador,2840
Love Jones,2841
End of the Spear,2842
Get Over It,2843
Office Space,2844
Drop Dead Gorgeous,2845
Big Eyes,2846
Very Bad Things,2847
Sleepover,2848
Body Double,2849
MacGruber,2850
Dirty Pretty Things,2851
Movie 43,2852
Over Her Dead Body,2853
Seeking a Friend for the End of the World,2854
Cedar Rapids,2855
American History X,2856
The Collection,2857
Teacher's Pet,2858
The Red Violin,2859
The Straight Story,2860
Deuces Wild,2861
Bad Words,2862
"Run, Fatboy, Run",2863
Heartbeeps,2864
Black or White,2865
On the Line,2866
Rescue Dawn,2867
"Jeff, Who Lives at Home",2868
I Am Love,2869
Atlas Shrugged Part II,2870
Romeo Is Bleeding,2871
The Limey,2872
Crash,2873
The House of Mirth,2874
Malone,2875
Peaceful Warrior,2876
Bucky Larson: Born to Be a Star,2877
Bamboozled,2878
Sphinx,2879
A Better Life,2880
Spider,2881
Gun Shy,2882
Nicholas Nickleby,2883
The Iceman,2884
Krrish,2885
Cecil B. Demented,2886
Killer Joe,2887
The Joneses,2888
Owning Mahowny,2889
The Brothers Solomon,2890
My Blueberry Nights,2891
Illuminata,2892
Swept Away,2893
"War, Inc.",2894
Shaolin Soccer,2895
The Brown Bunny,2896
The Swindle,2897
Rosewater,2898
The Chambermaid on the Titanic,2899
Coriolanus,2900
Imaginary Heroes,2901
High Heels and Low Lifes,2902
World's Greatest Dad,2903
Severance,2904
Edmond,2905
Welcome to the Rileys,2906
Police Academy: Mission to Moscow,2907
Blood Done Sign My Name,2908
Elsa & Fred,2909
"An Alan Smithee Film: Burn, Hollywood, Burn",2910
The Open Road,2911
The Good Guy,2912
Motherhood,2913
Janky Promoters,2914
Blonde Ambition,2915
The Oxford Murders,2916
The Reef,2917
Eulogy,2918
White Noise 2: The Light,2919
Fifty Dead Men Walking,2920
Adam Resurrected,2921
Of Horses and Men,2922
It's a Wonderful Afterlife,2923
The Devil's Tomb,2924
"The Good, The Bad, The Weird",2925
Nurse 3-D,2926
Gunless,2927
Adventureland,2928
The Lost City,2929
Next Friday,2930
American Heist,2931
You Only Live Twice,2932
Plastic,2933
Amour,2934
Poltergeist III,2935
"It's a Mad, Mad, Mad, Mad World",2936
Volver,2937
Heavy Metal,2938
Gentlemen Broncos,2939
Richard III,2940
Kites,2941
Melancholia,2942
Red Dog,2943
Alien,2944
The Texas Chain Saw Massacre,2945
The Runaways,2946
Fiddler on the Roof,2947
Thunderball,2948
Detention,2949
Loose Cannons,2950
Set It Off,2951
The Best Man,2952
Child's Play,2953
Sicko,2954
The Purge: Anarchy,2955
Down to You,2956
Harold & Kumar Go to White Castle,2957
The Contender,2958
Boiler Room,2959
Trading Places,2960
Black Christmas,2961
Breakin' All the Rules,2962
Henry V,2963
The Savages,2964
Chasing Papi,2965
The Way of the Gun,2966
Igby Goes Down,2967
PCU,2968
The Ultimate Gift,2969
The Ice Pirates,2970
Gracie,2971
Trust the Man,2972
Hamlet 2,2973
Velvet Goldmine,2974
Glee: The Concert Movie,2975
The Legend of Suriyothai,2976
Two Evil Eyes,2977
All or Nothing,2978
Princess Kaiulani,2979
Flame & Citron,2980
Undiscovered,2981
The Girl on the Train,2982
Veronika Decides to Die,2983
Crocodile Dundee,2984
"Ultramarines: A Warhammer 40,000 Movie",2985
The I Inside,2986
Beneath Hill 60,2987
Polisse,2988
Awake,2989
The Lost Boys,2990
Crazy Heart,2991
The Rose,2992
Baggage Claim,2993
Barbarella,2994
Shipwrecked,2995
Election,2996
The Namesake,2997
The DUFF,2998
Glitter,2999
The Haunting in Connecticut 2: Ghosts of Georgia,3000
Silmido,3001
Bright Star,3002
My Name Is Khan,3003
All Is Lost,3004
Limbo,3005
The Wind That Shakes the Barley,3006
Yeh Jawaani Hai Deewani,3007
Quo Vadis,3008
Repo! The Genetic Opera,3009
Pulp Fiction,3010
The Muppet Movie,3011
Nightcrawler,3012
Club Dread,3013
The Sound of Music,3014
Splash,3015
Little Miss Sunshine,3016
Stand by Me,3017
28 Days Later,3018
You Got Served,3019
Escape from Alcatraz,3020
Brown Sugar,3021
A Thin Line Between Love and Hate,3022
50/50,3023
Shutter,3024
That Awkward Moment,3025
Modern Problems,3026
Much Ado About Nothing,3027
On Her Majesty's Secret Service,3028
New Nightmare,3029
Drive Me Crazy,3030
Akeelah and the Bee,3031
Half Baked,3032
New in Town,3033
American Psycho,3034
The Good Girl,3035
Bon Cop Bad Cop,3036
The Boondock Saints II: All Saints Day,3037
The City of Your Final Destination,3038
Enough Said,3039
Easy A,3040
The Inkwell,3041
Shadow of the Vampire,3042
Prom,3043
The Pallbearer,3044
Held Up,3045
Woman on Top,3046
Howards End,3047
Another Year,3048
8 Women,3049
Showdown in Little Tokyo,3050
Clay Pigeons,3051
It's Kind of a Funny Story,3052
Made in Dagenham,3053
When Did You Last See Your Father?,3054
Prefontaine,3055
The Secret of Kells,3056
Begin Again,3057
Down in the Valley,3058
Brooklyn Rules,3059
The Singing Detective,3060
The Land Girls,3061
Fido,3062
The Wendell Baker Story,3063
Wild Target,3064
Pathology,3065
Wuthering Heights,3066
10th & Wolf,3067
Dear Wendy,3068
Aloft,3069
Akira,3070
The Death and Life of Bobby Z,3071
The Rocket: The Legend of Rocket Richard,3072
Imagine Me & You,3073
Swimming Pool,3074
The Blood of Heroes,3075
Driving Miss Daisy,3076
Soul Food,3077
Rumble in the Bronx,3078
Thank You for Smoking,3079
Hostel: Part II,3080
An Education,3081
Shopgirl,3082
The Hotel New Hampshire,3083
Narc,3084
Men with Brooms,3085
Witless Protection,3086
Extract,3087
Masked and Anonymous,3088
Betty Fisher and Other Stories,3089
Code 46,3090
Albert Nobbs,3091
Persepolis,3092
The Hole,3093
The Wave,3094
Harry Brown,3095
The Omega Code,3096
Juno,3097
Diamonds Are Forever,3098
The Godfather,3099
Flashdance,3100
(500) Days of Summer,3101
The Piano,3102
Magic Mike,3103
Darkness Falls,3104
Live and Let Die,3105
My Dog Skip,3106
"Definitely, Maybe",3107
Jumping the Broom,3108
"Good Night, and Good Luck.",3109
Capote,3110
Desperado,3111
Logan's Run,3112
The Man with the Golden Gun,3113
Action Jackson,3114
The Descent,3115
Michael Jordan to the Max,3116
Devil's Due,3117
Flirting with Disaster,3118
The Devil's Rejects,3119
Dope,3120
In Too Deep,3121
House of 1000 Corpses,3122
A Serious Man,3123
Get Low,3124
Warlock,3125
Beyond the Lights,3126
A Single Man,3127
The Last Temptation of Christ,3128
Outside Providence,3129
Bride & Prejudice,3130
Rabbit-Proof Fence,3131
Who's Your Caddy?,3132
Split Second,3133
The Other Side of Heaven,3134
Veer-Zaara,3135
Redbelt,3136
Cyrus,3137
A Dog Of Flanders,3138
Auto Focus,3139
Factory Girl,3140
We Need to Talk About Kevin,3141
The Mighty Macs,3142
Losin' It,3143
Mother and Child,3144
March or Die,3145
The Visitors,3146
Somewhere,3147
I Hope They Serve Beer in Hell,3148
Chairman of the Board,3149
Hesher,3150
Dom Hemingway,3151
Gerry,3152
The Heart of Me,3153
The Extra Man,3154
Hard to Be a God,3155
Ca$h,3156
Wah-Wah,3157
The Boondock Saints,3158
Twixt,3159
The Snow Queen,3160
Pale Rider,3161
Stargate: The Ark of Truth,3162
Dazed and Confused,3163
High School Musical 2,3164
Aimee & Jaguar,3165
The Chumscrubber,3166
Shade,3167
House at the End of the Street,3168
Incendies,3169
"Remember Me, My Love",3170
Perrier’s Bounty,3171
Elite Squad,3172
Annabelle,3173
Bran Nue Dae,3174
Boyz n the Hood,3175
La Bamba,3176
The Four Seasons,3177
Dressed to Kill,3178
The Adventures of Huck Finn,3179
Go,3180
Friends with Money,3181
The Andromeda Strain,3182
Bats,3183
Nowhere in Africa,3184
Shame,3185
Layer Cake,3186
The East,3187
A Home at the End of the World,3188
Aberdeen,3189
The Messenger,3190
Tracker,3191
Control,3192
The Terminator,3193
"Good bye, Lenin!",3194
The Damned United,3195
The Return of the Living Dead,3196
Mallrats,3197
Grease,3198
Platoon,3199
Fahrenheit 9/11,3200
Butch Cassidy and the Sundance Kid,3201
Mary Poppins,3202
Ordinary People,3203
West Side Story,3204
Caddyshack,3205
The Brothers,3206
The Wood,3207
The Usual Suspects,3208
A Nightmare on Elm Street 5: The Dream Child,3209
National Lampoon’s Van Wilder,3210
The Wrestler,3211
Duel in the Sun,3212
Best in Show,3213
Escape from New York,3214
School Daze,3215
Daddy Day Camp,3216
Mr. Nice Guy,3217
A Mighty Wind,3218
Mystic Pizza,3219
Sliding Doors,3220
Tales from the Hood,3221
The Last King of Scotland,3222
Halloween 5: The Revenge of Michael Myers,3223
Bernie,3224
Pollock,3225
200 Cigarettes,3226
The Words,3227
Casa De Mi Padre,3228
City Island,3229
The Guard,3230
College,3231
The Virgin Suicides,3232
Little Voice,3233
Miss March,3234
Wish I Was Here,3235
Simply Irresistible,3236
Hedwig and the Angry Inch,3237
Only the Strong,3238
Shattered Glass,3239
Novocaine,3240
The Business of Strangers,3241
The Wild Bunch,3242
The Wackness,3243
The First Great Train Robbery,3244
Morvern Callar,3245
Beastmaster 2: Through the Portal of Time,3246
The Flower of Evil,3247
The Greatest,3248
Snow Flower and the Secret Fan,3249
Come Early Morning,3250
Lucky Break,3251
Julia,3252
"Surfer, Dude",3253
Lake of Fire,3254
11:14,3255
Men of War,3256
Don McKay,3257
Deadfall,3258
A Shine of Rainbows,3259
The Hit List,3260
Emma,3261
Videodrome,3262
The Spanish Apartment,3263
Winter in Wartime,3264
Freaky Deaky,3265
The Train,3266
The Protector,3267
Stiff Upper Lips,3268
Bend It Like Beckham,3269
Sunshine State,3270
Crossover,3271
[REC]²,3272
The Sting,3273
Chariots of Fire,3274
Diary of a Mad Black Woman,3275
Shine,3276
Don Jon,3277
High Plains Drifter,3278
Ghost World,3279
Iris,3280
Galaxina,3281
The Chorus,3282
Mambo Italiano,3283
Wonderland,3284
Do the Right Thing,3285
Harvard Man,3286
Le Havre,3287
Irreversible,3288
R100,3289
Rang De Basanti,3290
Salvation Boulevard,3291
The Ten,3292
A Room for Romeo Brass,3293
Headhunters,3294
Grabbers,3295
Saint Ralph,3296
Somewhere in Time,3297
Insidious: Chapter 2,3298
Saw II,3299
Jackass: The Movie,3300
Paranormal Activity 3,3301
Ouija,3302
A Nightmare on Elm Street 3: Dream Warriors,3303
Instructions Not Included,3304
Paranormal Activity 4,3305
The Robe,3306
The Return of the Pink Panther,3307
Freddy's Dead: The Final Nightmare,3308
Monster,3309
"20,000 Leagues Under the Sea",3310
Paranormal Activity: The Marked Ones,3311
The Elephant Man,3312
Dallas Buyers Club,3313
The Lazarus Effect,3314
Memento,3315
Oculus,3316
Clerks II,3317
Billy Elliot,3318
The Way Way Back,3319
House Party 2,3320
The Man from Snowy River,3321
Doug's 1st Movie,3322
The Apostle,3323
Mommie Dearest,3324
Our Idiot Brother,3325
The Players Club,3326
"As Above, So Below",3327
Addicted,3328
Eve's Bayou,3329
Still Alice,3330
The Egyptian,3331
Nighthawks,3332
Friday the 13th Part VIII: Jason Takes Manhattan,3333
My Big Fat Greek Wedding,3334
Spring Breakers,3335
Halloween: The Curse of Michael Myers,3336
Y Tu Mamá También,3337
Shaun of the Dead,3338
The Haunting of Molly Hartley,3339
Lone Star,3340
Halloween 4: The Return of Michael Myers,3341
April Fool's Day,3342
Diner,3343
Lone Wolf McQuade,3344
Apollo 18,3345
Sunshine Cleaning,3346
The Beastmaster,3347
Not Easily Broken,3348
A Farewell to Arms,3349
A Farewell to Arms,3350
Digimon: The Movie,3351
Saved!,3352
The Barbarian Invasions,3353
Robin and Marian,3354
The Forsaken,3355
Force 10 from Navarone,3356
UHF,3357
Grandma's Boy,3358
Slums of Beverly Hills,3359
Once Upon a Time in the West,3360
Made,3361
Moon,3362
Keeping Up with the Steins,3363
The Sweet Hereafter,3364
Of Gods and Men,3365
Bottle Shock,3366
Jekyll and Hyde ... Together Again,3367
Heavenly Creatures,3368
Everything Must Go,3369
Zero Effect,3370
The Machinist,3371
Light Sleeper,3372
Kill the Messenger,3373
Rabbit Hole,3374
Party Monster,3375
The Oh in Ohio,3376
Atlas Shrugged Part III: Who is John Galt?,3377
Bottle Rocket,3378
Albino Alligator,3379
Standard Operating Procedure,3380
Out of the Blue,3381
Tucker and Dale vs Evil,3382
"Lovely, Still",3383
Tycoon,3384
Desert Blue,3385
Decoys,3386
Redacted,3387
Sleep Tight,3388
The Cottage,3389
Dead Like Me: Life After Death,3390
Farce of the Penguins,3391
Rudderless,3392
Dying of the Light,3393
Capricorn One,3394
I Served the King of England,3395
Soul Kitchen,3396
Sling Blade,3397
The Awakening,3398
Hostel,3399
A Cock and Bull Story,3400
Take Shelter,3401
Lady in White,3402
Driving Lessons,3403
Let's Kill Ward's Wife,3404
The Texas Chainsaw Massacre 2,3405
Pat Garrett & Billy the Kid,3406
Only God Forgives,3407
Dear Frankie,3408
The Names of Love,3409
Savage Grace,3410
Out of the Blue,3411
Police Academy,3412
The Blue Lagoon,3413
Four Weddings and a Funeral,3414
Fast Times at Ridgemont High,3415
Moby Dick,3416
25th Hour,3417
Bound,3418
Requiem for a Dream,3419
State Fair,3420
Tango,3421
Salvador,3422
Moms' Night Out,3423
Donnie Darko,3424
Character,3425
Spun,3426
Life During Wartime,3427
Sympathy for Lady Vengeance,3428
Mozart's Sister,3429
Mean Machine,3430
Exiled,3431
Blackthorn,3432
Lilya 4-ever,3433
After.Life,3434
One Flew Over the Cuckoo's Nest,3435
Silent Movie,3436
Anne of Green Gables,3437
Falcon Rising,3438
The Sweeney,3439
Sexy Beast,3440
Easy Money,3441
Whale Rider,3442
Cargo,3443
High School Musical,3444
Love and Death on Long Island,3445
Night Watch,3446
The Crying Game,3447
Porky's,3448
Survival of the Dead,3449
Night of the Living Dead,3450
Lost in Translation,3451
Annie Hall,3452
The Greatest Show on Earth,3453
Monster's Ball,3454
Leaving Las Vegas,3455
Hansel and Gretel Get Baked,3456
The Front Page,3457
The Boy Next Door,3458
Trapeze,3459
The Kids Are All Right,3460
They Live,3461
The Great Escape,3462
What the #$*! Do We (K)now!?,3463
The Last Exorcism Part II,3464
Boyhood,3465
Scoop,3466
The Wash,3467
3 Strikes,3468
The Cooler,3469
The Misfits,3470
The Night Listener,3471
The Jerky Boys,3472
The Orphanage,3473
A Haunted House 2,3474
The Rules of Attraction,3475
Topaz,3476
Let's Go to Prison,3477
Four Rooms,3478
Secretary,3479
The Real Cancun,3480
Talk Radio,3481
Waiting for Guffman,3482
Love Stinks,3483
You Kill Me,3484
Thumbsucker,3485
Red State,3486
Mirrormask,3487
Samsara,3488
The Art of Getting By,3489
Zipper,3490
Poolhall Junkies,3491
The Loss of Sexual Innocence,3492
Holy Motors,3493
Joe,3494
Shooting Fish,3495
Prison,3496
Psycho Beach Party,3497
The Big Tease,3498
Trust,3499
An Everlasting Piece,3500
Among Giants,3501
Adore,3502
The Velocity of Gary,3503
Mondays in the Sun,3504
Stake Land,3505
The Last Time I Committed Suicide,3506
Another Happy Day,3507
A Lonely Place to Die,3508
Nothing,3509
The Geographer Drank His Globe Away,3510
1776,3511
Inescapable,3512
Hell's Angels,3513
Purple Violets,3514
The Loved Ones,3515
A Man for All Seasons,3516
Network,3517
Gone with the Wind,3518
Major Dundee,3519
Annie Get Your Gun,3520
Four Lions,3521
The House of Sand,3522
Defendor,3523
The Pirate,3524
The Good Heart,3525
The History Boys,3526
Midnight Cowboy,3527
The Full Monty,3528
Airplane!,3529
Friday,3530
Menace II Society,3531
Creepshow 2,3532
The Ballad of Cable Hogue,3533
In Cold Blood,3534
The Nun's Story,3535
Harper,3536
Frenzy,3537
I Got the Hook Up,3538
She's the One,3539
Gods and Monsters,3540
The Secret in Their Eyes,3541
Train,3542
Evil Dead II,3543
Pootie Tang,3544
Sharknado,3545
Troll Hunter,3546
Ira & Abby,3547
Winter Passing,3548
D.E.B.S.,3549
The Betrayed,3550
2:13,3551
"Batman: The Dark Knight Returns, Part 2",3552
In the Name of the King III,3553
Wicked Blood,3554
High Anxiety,3555
March of the Penguins,3556
Margin Call,3557
Choke,3558
Whiplash,3559
City of God,3560
Human Traffic,3561
The Dead Girl,3562
The Hunt,3563
A Christmas Story,3564
Bella,3565
Class of 1984,3566
Dreaming of Joseph Lees,3567
The Class,3568
Rosemary's Baby,3569
The Man Who Shot Liberty Valance,3570
Adam,3571
Maria Full of Grace,3572
Beginners,3573
Feast,3574
Animal House,3575
Goldfinger,3576
Antiviral,3577
It's a Wonderful Life,3578
Trainspotting,3579
The Original Kings of Comedy,3580
Paranormal Activity 2,3581
Waking Ned,3582
Bowling for Columbine,3583
Coming Home,3584
A Nightmare on Elm Street Part 2: Freddy's Revenge,3585
A Room with a View,3586
The Purge,3587
Sinister,3588
Martin Lawrence Live: Runteldat,3589
Cat on a Hot Tin Roof,3590
Beneath the Planet of the Apes,3591
Air Bud,3592
Pokémon: Spell of the Unknown,3593
Friday the 13th Part VI: Jason Lives,3594
The Bridge on the River Kwai,3595
Spaced Invaders,3596
Family Plot,3597
The Apartment,3598
Jason Goes to Hell: The Final Friday,3599
Torn Curtain,3600
Dave Chappelle's Block Party,3601
Krush Groove,3602
Next Day Air,3603
Elmer Gantry,3604
Judgment at Nuremberg,3605
Trippin',3606
Red River,3607
Phat Girlz,3608
Before Midnight,3609
Teen Wolf Too,3610
Phantasm II,3611
Woman Thou Art Loosed,3612
Real Women Have Curves,3613
Water,3614
East Is East,3615
Whipped,3616
Kama Sutra - A Tale of Love,3617
Please Give,3618
Willy Wonka & the Chocolate Factory,3619
Warlock: The Armageddon,3620
8 Heads in a Duffel Bag,3621
Days of Heaven,3622
Thirteen Conversations About One Thing,3623
Jawbreaker,3624
Basquiat,3625
Frances Ha,3626
Tsotsi,3627
Happiness,3628
DysFunktional Family,3629
Tusk,3630
Oldboy,3631
Letters to God,3632
Hobo with a Shotgun,3633
Freeway,3634
Love's Abiding Joy,3635
Fish Tank,3636
Damsels in Distress,3637
Bachelorette,3638
Tim and Eric's Billion Dollar Movie,3639
Summer Storm,3640
Fort McCoy,3641
Chain Letter,3642
Just Looking,3643
The Divide,3644
The Eclipse,3645
Demonic,3646
Tanner Hall,3647
They Came Together,3648
Point Blank,3649
Chicago Overcoat,3650
Barry Munday,3651
Central Station,3652
Pocketful of Miracles,3653
Boynton Beach Club,3654
Freakonomics,3655
High Tension,3656
Griff the Invisible,3657
Hustle & Flow,3658
Some Like It Hot,3659
Friday the 13th Part VII: The New Blood,3660
The Wizard of Oz,3661
Young Frankenstein,3662
Diary of the Dead,3663
Ulee's Gold,3664
The Black Stallion,3665
Journey to Saturn,3666
Donovan's Reef,3667
A Guy Named Joe,3668
Blazing Saddles,3669
Friday the 13th: The Final Chapter,3670
Ida,3671
Maurice,3672
Beer League,3673
Riding Giants,3674
Timecrimes,3675
Timber Falls,3676
Singin' in the Rain,3677
"Fat, Sick & Nearly Dead",3678
A Haunted House,3679
2016: Obama's America,3680
That Thing You Do!,3681
Halloween III: Season of the Witch,3682
Escape from the Planet of the Apes,3683
Hud,3684
Kevin Hart: Let Me Explain,3685
My Own Private Idaho,3686
Garden State,3687
Before Sunrise,3688
Jesus' Son,3689
Saving Face,3690
Brick Lane,3691
Robot & Frank,3692
My Life Without Me,3693
The Spectacular Now,3694
Religulous,3695
Eye of the Dolphin,3696
8: The Mormon Proposition,3697
The Other End of the Line,3698
Anatomy,3699
Sleep Dealer,3700
Super,3701
Get on the Bus,3702
Thr3e,3703
Idiocracy,3704
This Is England,3705
Bathing Beauty,3706
"Dancer, Texas Pop. 81",3707
Show Boat,3708
The Calling,3709
The Brave Little Toaster,3710
Fantasia,3711
Friday the 13th Part III,3712
Friday the 13th: A New Beginning,3713
The Valley of Decision,3714
Jack Brooks: Monster Slayer,3715
The Best Years of Our Lives,3716
Bully,3717
Elling,3718
[REC],3719
From Russia with Love,3720
The Toxic Avenger Part II,3721
Sleeper,3722
It Follows,3723
Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,3724
To Kill a Mockingbird,3725
Mad Max 2: The Road Warrior,3726
The Legend of Drunken Master,3727
Boys Don't Cry,3728
Silent House,3729
The Lives of Others,3730
Courageous,3731
The Hustler,3732
Boom Town,3733
The Triplets of Belleville,3734
Smoke Signals,3735
American Splendor,3736
Before Sunset,3737
Amores perros,3738
