id,title,genres,overview,sentiment,director,cast,movieId
10362,Two Lovers,"['Drama', 'Romance']",A depressed man moves back in with his parents following a recent heartbreak.,-0.7906,James Gray,"['Joaquin Phoenix', 'Gwyneth Paltrow', 'Isabella Rossellini']",66200
14778,Last Orders,"['Comedy', 'Drama']","Jack Dodd was a London butcher who enjoyed a pint with his mates for over 50 years. When he died, he died as he lived, with a smile on his face watching a horse race on which he had bet, with borrowed money. But before he died he had a final request, 'Last Orders', that his ashes be scattered in the sea at Margate. The movie follows his mates, Ray, Lenny and Vic and his foster son Vince as they journey to the sea with the ashes. Along the way, the threads of their lives, their loves and their disappointments are woven together in their memories of Jack and his wife Amy",0.9843263030052184,Fred Schepisi,"['Michael Caine', 'Tom Courtenay', 'David Hemmings']",5112
1255,The Host,"['Horror', 'Drama', 'Science Fiction']","Gang-du is a dim-witted man working at his father's tiny snack bar near the Han River. One day, Gang-du's one and only daughter Hyun-seo comes back from school irritated. She is angry at her uncle, Nam-il, who visited her school as her guardian shamelessly drunk. Ignoring her father's excuses for Nam-il, Hyun-seo is soon engrossed in her aunt Nam-joo's archery tournament on TV. Meanwhile, outside of the snack bar, people are fascinated by an unidentified object hanging onto a bridge. In an instant, the object reveals itself as a terrifying creature turning the riverbank into a gruesome sea of blood¡¦ Amid the chaos, Hyun-seo is helplessly snatched up by the creature right before Gang-du's eyes. These unforeseen circumstances render the government powerless to act. But receiving a call of help from Hyun-seo, the once-ordinary citizen Gang-du and his family are thrust into a battle with the monster to rescue their beloved Hyun-seo.",-0.9724391102790833,Bong Joon-ho,"['Song Kang-ho', 'Park Hae-il', 'Bae Doona']",51709
45226,The Pursuit of D.B. Cooper,"['Adventure', 'Crime', 'Thriller']",A speculation on the fate of the famous hijacker who parachuted with his ransom and disappeared in the mountains. Has Cooper succeeded in following a meticulous plan to disappear into anonymity despite the best efforts of a dogged cop?,-0.5216,Roger Spottiswoode,"['Robert Duvall', 'Treat Williams', 'Kathryn Harrold']",5845
10212,Ravenous,"['Comedy', 'Horror', 'Thriller', 'Western']","Upon receiving reports of missing persons at Fort Spencer, a remote Army outpost on the Western frontier, Capt. John Boyd investigates. After arriving at his new post, Boyd and his regiment aid a wounded frontiersman who recounts a horrifying tale of a wagon train murdered by its supposed guide -- a vicious U.S. Army colonel gone rogue. Fearing the worst, the regiment heads out into the wilderness to verify the gruesome claims",-0.9666,Antonia Bird,"['Guy Pearce', 'Robert Carlyle', 'David Arquette']",2560
8669,Charlie Bartlett,"['Comedy', 'Drama']","Awkward teenager Charlie Bartlett (Anton Yelchin) has trouble fitting in at a new high school. Charlie needs some friends fast, and decides that the best way to find them is to appoint himself the resident psychiatrist. He becomes one of the most popular guys in school by doling out advice and, occasionally, medication, to the student body.",0.796,Jon Poll,"['Anton Yelchin', 'Robert Downey Jr.', 'Hope Davis']",54281
179144,The Great Beauty,"['Comedy', 'Drama']","Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty.",0.6808,Paolo Sorrentino,"['Toni Servillo', 'Carlo Verdone', 'Sabrina Ferilli']",103984
16857,The Dangerous Lives of Altar Boys,"['Comedy', 'Drama']","A group of Catholic school friends, after being caught drawing an obscene comic book, plan a heist that will outdo their previous prank and make them local legends.",0.9888122081756592,Peter Care,"['Emile Hirsch', 'Kieran Culkin', 'Jodie Foster']",5421
86825,Stoker,"['Drama', 'Horror', 'Thriller']","After India's father dies, her Uncle Charlie, who she never knew existed, comes to live with her and her unstable mother. She comes to suspect this mysterious, charming man has ulterior motives and becomes increasingly infatuated with him.",0.9775334000587464,Park Chan-wook,"['Mia Wasikowska', 'Nicole Kidman', 'Matthew Goode']",101088
844,2046,"['Fantasy', 'Drama', 'Science Fiction', 'Romance']","2046 is the sequel to Wong Kar-Wais’ successful box-office hit In The Mood For Love. A film about affairs, ending relationships, and a shared love for Kung-Fu novels as the main character, Chow, writes his own novel and reflects back on his favorite love Su.",0.9753,Wong Kar-wai,"['Tony Leung Chiu-Wai', 'Zhang Ziyi', 'Faye Wong']",27266
8060,Married Life,"['Crime', 'Drama', 'Romance']","The late 1940s. Richard Langley, a bachelor playboy, narrates a story that starts when his best friend, Harry Allen, invites him to lunch to tell Richard he's in love. Trouble is, Harry's already married to Pat; he worries Pat would be hurt too deeply by a divorce. Then, Harry's new love, Kay, joins them. Richard is smitten, so when he finds out that Pat may be in love with someone else.",0.9201,Ira Sachs,"['Chris Cooper', 'Pierce Brosnan', 'Patricia Clarkson']",58494
15907,Duma,"['Adventure', 'Drama', 'Family']",An orphaned cheetah becomes the best friend and pet of a young boy living in South Africa.,0.8126,Carroll Ballard,"['Alex Michaeletos', 'Campbell Scott', 'Mary Makhatho']",35015
38448,Ondine,"['Drama', 'Romance']",An Irish fisherman discovers a woman in his fishing net believing her to be a mermaid.,-0.979091227054596,Neil Jordan,"['Colin Farrell', 'Alicja Bachleda-Curuś', 'Dervla Kirwan']",74488
327,Brother,"['Crime', 'Drama', 'Thriller']","A Japanese Yakuza gangster’s deadly existence in his homeland gets him exiled to Los Angeles, California, where he is taken in by his little brother and his brother’s gang. This is the first English film by Takeshi Kitano.",0.9519319534301758,Takeshi Kitano,"['Takeshi Kitano', 'Omar Epps', 'Claude Maki']",4640
9260,Welcome to Collinwood,['Comedy'],"Five hapless inner-city low-lifes attempt to burgle a pawnbroker's safe, but end up being plagued by bad luck.",-0.9995754361152648,Anthony Russo,"['William H. Macy', 'Isaiah Washington', 'Sam Rockwell']",5636
61337,Critical Care,"['Comedy', 'Drama']","Werner Ernst is a young hospital resident who becomes embroiled in a legal battle between two half-sisters who are fighting over the care of their comatose father. But are they really fighting over their father's care, or over his $10 million estate? Meanwhile, Werner must contend with his nutty supervisor, who insists that he only care for patients with full insurance. Can Werner sidestep the hospital's legal team and do what's best for the patient?",0.9315,Sidney Lumet,"['James Spader', 'Kyra Sedgwick', 'Helen Mirren']",1677
13079,The Life Before Her Eyes,"['Thriller', 'Drama', 'Mystery']","As the 15th anniversary of a fatal high school shooting approaches, former pupil Diana McFee is haunted by memories of the tragedy. After losing her best friend Maureen in the attack, Diana has been profoundly affected by the incident - her seemingly perfect life shaped by the events of that day.",-0.7351,Vadim Perelman,"['Uma Thurman', 'Evan Rachel Wood', 'Eva Amurri Martino']",59107
89325,Darling Companion,"['Drama', 'Romance']",The story of a woman who loves her dog more than her husband. And then her husband loses the dog.,0.34,Lawrence Kasdan,"['Diane Keaton', 'Kevin Kline', 'Sam Shepard']",103978
4170,Trade,"['Drama', 'Thriller']","A Texas cop (Kevin Kline), whose own daughter might have been forced into sexual slavery, joins forces with a Mexican youth (Cesar Ramos) to find the boy's sister, who was abducted and forced into prostitution. Meanwhile, a Ukrainian woman who was promised a better life in America also becomes a victim.",-0.8957,Marco Kreuzpaintner,"['Kevin Kline', 'Cesar Ramos', 'Paulina Gaitán']",57393
41508,Fateless,"['War', 'Drama']","An Hungarian youth comes of age at Buchenwald during World War II. György Köves is 14, the son of a merchant who's sent to a forced labor camp. After his father's departure, György gets a job at a brickyard; his bus is stopped and its Jewish occupants sent to camps. There, György find camaraderie, suffering, cruelty, illness, and death. He hears advice on preserving one's dignity and self-esteem. He discovers hatred. If he does survive and returns to Budapest, what will he find? What is natural; what is it to be a Jew? Sepia, black and white, and color alternate to shade the mood.",0.7510867118835449,Lajos Koltai,"['Marcell Nagy', 'Béla Dóra', 'Bálint Péntek']",47907
12479,Breakfast of Champions,['Comedy'],A portrait of a fictional town in the mid west that is home to a group of idiosyncratic and slightly neurotic characters. Dwayne Hoover is a wealthy car dealer-ship owner that's on the brink of suicide and is losing touch with reality.,-0.7722,Alan Rudolph,"['Bruce Willis', 'Albert Finney', 'Nick Nolte']",2507
44555,"A Woman, a Gun and a Noodle Shop","['Comedy', 'Drama', 'Thriller']","Wang is a gloomy, cunning and avaricious noodle shop owner in a desert town in China. His neglected, sharp-tongued wife is involved in a secret affair with Li, one of Wang’s employees. A timid man, Li reluctantly keeps the gun his lover has bought to kill her husband. But Wang is watching their every move. He bribes patrol officer Zhang to murder the illicit couple. It seems like a perfect plan: the affair will come to a cruel, bloody but satisfying end… or so he thinks. The equally wicked Zhang has an agenda of his own. As the plot twists, more blood will flow, and ever greater violence will erupt…",0.9664552211761476,Zhang Yimou,"['Sun Honglei', 'Xiao Shen Yang', 'Yan Ni']",86624
10133,Cypher,"['Thriller', 'Science Fiction', 'Mystery']","An unsuspecting, disenchanted man finds himself working as a spy in the dangerous, high-stakes world of corporate espionage. Quickly getting way over-his-head, he teams up with a mysterious femme fatale.",-0.4767,Vincenzo Natali,"['Jeremy Northam', 'Lucy Liu', 'Nigel Bennett']",7827
21345,City of Life and Death,"['Drama', 'History', 'War']","City of Life and Death takes place in 1937, during the height of the Second Sino-Japanese War. The Imperial Japanese Army has just captured the then-capital of the Republic of China, Nanjing. What followed was known as the Nanking Massacre, or the Rape of Nanking, a period of several weeks wherein tens of thousands of Chinese soldiers and civilians were killed.",-0.9584,Lu Chuan,"['Liu Ye', 'Gao Yuanyuan', 'Hideo Nakaizumi']",77316
61984,Space Battleship Yamato,['Science Fiction'],"In 2199, five years after the Gamilons began an invasion of Earth, the planet has been ravaged by the aliens' bombs. The remnants of humanity have fled underground to escape the irradiated surface. One day, former pilot Susumu Kodai discovers a capsule sent from the planet Iscandar that tells of a device that can remove the radiation from the Earth's surface. The Earth Defense Force rebuilds the battleship Yamato with a new type of propulsion system to make the 148,000 light year trip to Iscandar in hopes of saving the Earth. Within one year, the radiation will drive the rest of humanity to extinction.",0.6318808197975159,Takashi Yamazaki,"['Hiroyuki Ikeuchi', 'Takuya Kimura', 'Meisa Kuroki']",93610
50601,5 Days of War,"['War', 'Drama']","An American journalist and his cameraman are caught in the combat zone during the first Russian airstrikes against Georgia. Rescuing Tatia, a young Georgian schoolteacher separated from her family during the attack, the two reporters agree to help reunite her with her family in exchange for serving as their interpreter. As the three attempt to escape to safety, they witness--and document--the devastation from the full-scale crossfire and cold-blooded murder of innocent civilians.",-0.4404,Renny Harlin,"['Rupert Friend', 'Val Kilmer', 'Andy García']",94998
26466,Triangle,['Horror'],"The story revolves around the passengers of a yachting trip in the Atlantic Ocean who, when struck by mysterious weather conditions, jump to another ship only to experience greater havoc on the open seas.",-0.5267,Christopher Smith,"['Melissa George', 'Liam Hemsworth', 'Emma Lung']",74228
236751,Heaven is for Real,['Drama'],"Heaven is for Real recounts the true story of a small-town father who must find the courage and conviction to share his son's extraordinary, life-changing experience with the world. Four-year-old Colton shares the details of his amazing journey with childlike innocence and speaks matter-of-factly about things that happened before his birth... things he couldn't possibly know.",0.959,Randall Wallace,"['Greg Kinnear', 'Kelly Reilly', 'Connor Corum']",110750
107,Snatch,"['Thriller', 'Crime']","The second film from British director Guy Ritchie. Snatch tells an obscure story similar to his first fast-paced crazy character-colliding filled film “Lock, Stock and Two Smoking Barrels.” There are two overlapping stories here – one is the search for a stolen diamond, and the other about a boxing promoter who’s having trouble with a psychotic gangster.",-0.7096,Guy Ritchie,"['Jason Statham', 'Brad Pitt', 'Vinnie Jones']",4011
8913,Pet Sematary,"['Drama', 'Horror']","Dr. Louis Creed's family moves into the country house of their dreams and discover a pet cemetery at the back of their property. The cursed burial ground deep in the woods brings the dead back to life -- with ""minor"" problems. At first, only the family's cat makes the return trip, but an accident forces a heartbroken father to contemplate the unthinkable.",-0.9294,Mary Lambert,"['Dale Midkiff', 'Fred Gwynne', 'Denise Crosby']",2513
13889,Madadayo,['Drama'],"This film tells the story of professor Uehida Hyakken-sama (1889-1971), in Gotemba, around the forties. He was a university professor until an air raid, when he left to become a writer and has to live in a hut. His mood has hardly changed, not by the change nor by time.",-0.9832918047904968,Akira Kurosawa,"['Tatsuo Matsumura', 'Kyôko Kagawa', 'Hisashi Igawa']",4176
18530,The Cry of the Owl,['Drama'],"A young woman becomes inexplicably attracted to a man who is stalking her. When her boyfriend goes missing, the stalker is the immediate suspect, until a game of jealousy and betrayal turns deadly.",-0.7717,Jamie Thraves,"['Paddy Considine', 'Julia Stiles', 'Caroline Dhavernas']",78838
927,Gremlins,"['Fantasy', 'Horror', 'Comedy']","When Billy Peltzer is given a strange but adorable pet named Gizmo for Christmas, he inadvertently breaks the three important rules of caring for a Mogwai, and unleashes a horde of mischievous gremlins on a small town.",0.886,Joe Dante,"['Zach Galligan', 'Phoebe Cates', 'Hoyt Axton']",2003
11,Star Wars,"['Adventure', 'Action', 'Science Fiction']",Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,0.8979,George Lucas,"['Mark Hamill', 'Harrison Ford', 'Carrie Fisher']",260
907,Doctor Zhivago,"['Drama', 'Romance', 'War']",Doctor Zhivago is the filmed adapation of the Russian novel by Boris Pasternak from director David Lean that was an international success and today deemed a classic. Omar Sharif and Julie Christie play two protagonists who in fact love each other yet because of their current situation cannot find a way be together.,0.9118,David Lean,"['Omar Sharif', 'Julie Christie', 'Geraldine Chaplin']",2067
206563,Trash,"['Adventure', 'Crime', 'Drama', 'Thriller']","Set in Brazil, three kids who make a discovery in a garbage dump soon find themselves running from the cops and trying to right a terrible wrong.",-0.8316,Stephen Daldry,"['Rickson Tevez', 'Eduardo Luis', 'Gabriel Weinstein']",116893
11887,High School Musical 3: Senior Year,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']","It's almost graduation day for high school seniors Troy, Gabriella, Sharpay, Chad, Ryan and Taylor ― and the thought of heading off in separate directions after leaving East High has these Wildcats thinking they need to do something they'll remember forever. Together with the rest of the Wildcats, they stage a spring musical reflecting their hopes and fears about the future and their unforgettable experiences growing up together. But with graduation approaching and college plans in question, what will become of the dreams, romances, and friendships of East High's senior Wildcats?",0.9927023649215698,Kenny Ortega,"['Zac Efron', 'Vanessa Hudgens', 'Ashley Tisdale']",62912
45317,The Fighter,['Drama'],"The Fighter, is a drama about boxer ""Irish"" Micky Ward's unlikely road to the world light welterweight title. His Rocky-like rise was shepherded by half-brother Dicky, a boxer-turned-trainer who rebounded in life after nearly being KO'd by drugs and crime.",-0.4404,David O. Russell,"['Mark Wahlberg', 'Christian Bale', 'Amy Adams']",81932
12094,Jackass Number Two,"['Action', 'Comedy', 'Documentary']","Jackass Number Two is a compilation of various stunts, pranks and skits, and essentially has no plot. Chris Pontius, Johnny Knoxville, Steve-O, Bam Margera, and the whole crew return to the screen to raise the stakes higher than ever before.",-0.5719,Jeff Tremaine,"['Johnny Knoxville', 'Bam Margera', 'Steve-O']",48322
10377,My Cousin Vinny,"['Comedy', 'Drama']","Two carefree pals traveling through Alabama are mistakenly arrested, and charged with murder. Fortunately, one of them has a cousin who's a lawyer - Vincent Gambini, a former auto mechanic from Brooklyn who just passed his bar exam after his sixth try. When he arrives with his leather-clad girlfriend , to try his first case, it's a real shock - for him and the Deep South!",-0.8999,Jonathan Lynn,"['Joe Pesci', 'Ralph Macchio', 'Marisa Tomei']",2302
249164,If I Stay,['Drama'],"Based on Gayle Forman's novel of the same name. ""If I Stay"" is the story of the gifted classical musician Mia and her boyfriend, Adam, an up and coming indie-rock star. Torn between two paths in life, her art or her relationship, Mia is forced to make an even starker choice between life and death when she is caught in a fatal car accident with her family one snowy morning in Oregon.",-0.9485,R.J. Cutler,"['Chloë Grace Moretz', 'Jamie Blackley', 'Liana Liberato']",113604
256092,Drive Hard,"['Action', 'Comedy', 'Crime']",A former race car driver is abducted by a mysterious thief and forced to be the wheel-man for a crime that puts them both in the sights of the cops and the mob.,-0.9217,Brian Trenchard-Smith,"['Thomas Jane', 'John Cusack', 'Zoe Ventoura']",116419
9942,Major League,['Comedy'],"When Rachel Phelps inherits the Cleveland Indians from her deceased husband, she's determined to move the team to a warmer climate -- but only a losing season will make that possible, which should be easy given the misfits she's hired. Rachel is sure her dream will come true, but she underestimates their will to succeed!",0.9305,David S. Ward,"['Tom Berenger', 'Charlie Sheen', 'Corbin Bernsen']",4623
10748,St. Trinian's,"['Comedy', 'Family', 'Science Fiction']","When their beloved school is threatened with closure should the powers that be fail to raise the proper funds, the girls scheme to steal a priceless painting and use the profits to pull St. Trinian's out of the red.",-0.5423,Barnaby Thompson,"['Talulah Riley', 'Rupert Everett', 'Gemma Arterton']",60141
1817,Phone Booth,"['Thriller', 'Drama']","A slick New York publicist who picks up a ringing receiver in a phone booth is told that if he hangs up, he'll be killed... and the little red light from a laser rifle sight is proof that the caller isn't kidding.",-0.7,Joel Schumacher,"['Colin Farrell', 'Kiefer Sutherland', 'Forest Whitaker']",6281
10229,A Walk to Remember,"['Drama', 'Romance']","When the popular, restless Landon Carter is forced to participate in the school drama production he falls in love with Jamie Sullivan, the daughter of the town's minister. Jamie has a ""to-do"" list for her life and also a very big secret she must keep from Landon.",0.4404,Adam Shankman,"['Mandy Moore', 'Shane West', 'Peter Coyote']",5066
687,Dead Man Walking,['Drama'],A justice drama based on a true story about a man on death row who in his last days forms a strong relationship with a nun who teaches him forgiveness and gives him spirituality as she accompanies him to his execution. Susan Sarandon won an Oscar for best female actress for her convincing portrayal of Sister Helen Prejean.,0.9538,Tim Robbins,"['Susan Sarandon', 'Sean Penn', 'Robert Prosky']",36
796,Cruel Intentions,"['Drama', 'Romance', 'Thriller']","Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession.",0.7131,Roger Kumble,"['Sarah Michelle Gellar', 'Ryan Phillippe', 'Reese Witherspoon']",2541
22804,Saw VI,"['Horror', 'Mystery']","Special Agent Strahm is dead, and Detective Hoffman has emerged as the unchallenged successor to Jigsaw's legacy. However, when the FBI draws closer to Hoffman, he is forced to set a game into motion, and Jigsaw's grand scheme is finally understood.",0.9805949330329896,Kevin Greutert,"['Tobin Bell', 'Costas Mandylor', 'Betsy Russell']",72129
10156,History of the World: Part I,['Comedy'],"An uproarious version of history that proves nothing is sacred – not even the Roman Empire, the French Revolution and the Spanish Inquisition.",-0.296,Mel Brooks,"['Mel Brooks', 'Dom DeLuise', 'Madeline Kahn']",2301
12837,The Secret Life of Bees,['Adventure'],"Set in South Carolina in 1964, this is the tale of Lily Owens a 14 year-old girl who is haunted by the memory of her late mother. To escape her lonely life and troubled relationship with her father, Lily flees with Rosaleen, her caregiver and only friend, to a South Carolina town that holds the secret to her mother's past.",-0.6597,Gina Prince-Bythewood,"['Dakota Fanning', 'Queen Latifah', 'Jennifer Hudson']",62553
17708,Corky Romano,"['Action', 'Comedy', 'Crime']","Corky Romano is a bumbling, simpleton, veterinarian and the youngest, outcast son of an aging gangster, named Pops Romano, who calls upon Corky to infiltrate the local FBI and retrieve and destroy evidence being used to incriminate Pops for racketeering charges.",-0.6808,Rob Pritts,"['Chris Kattan', 'Vinessa Shaw', 'Peter Falk']",4845
13937,Raising Cain,"['Drama', 'Horror', 'Thriller', 'Crime']","When neighborhood kids begin vanishing, Jenny suspects her child psychologist husband, Carter, may be resuming the deranged experiments his father performed on Carter when he was young. Now, it falls to Jenny to unravel the mystery. And as more children disappear, she fears for her own child's safety.",-0.5542,Brian De Palma,"['John Lithgow', 'Lolita Davidovich', 'Steven Bauer']",7636
28932,F.I.S.T.,"['Drama', 'Action']",Johnny Kovak joins the Teamsters trade-union in a local chapter in the 1930s and works his way up in the organization. As he climbs higher and higher his methods become more ruthless and finally senator Madison starts a campaign to find the truth about the alleged connections with the Mob.,0.3182,Norman Jewison,"['Sylvester Stallone', 'Rod Steiger', 'Peter Boyle']",48704
31909,Invaders from Mars,['Science Fiction'],"In this remake of the classic 50s SF tale, a boy tries to stop an invasion of his town by aliens who take over the the minds of his parents, his least-liked schoolteacher and other townspeople. With the aid of the school nurse the boy enlists the aid of the U.S. Marines.",-0.296,Tobe Hooper,"['Karen Black', 'Hunter Carson', 'Timothy Bottoms']",72777
167073,Brooklyn,"['Drama', 'Romance']","In 1950s Ireland and New York, young Ellis Lacey has to choose between two men and two countries.",0.5467960238456726,John Crowley,"['Saoirse Ronan', 'Domhnall Gleeson', 'Emory Cohen']",127108
3175,Barry Lyndon,"['Drama', 'Romance', 'War']","In the Eighteenth Century, in a small village in Ireland, Redmond Barry is a young farm boy in love with his cousin Nora Brady. When Nora engages to the British Captain John Quin, Barry challenges him for a duel of pistols. He wins and escapes to Dublin, but is robbed on the road. Without any other alternative, Barry joins the British Army to fight in the Seven Years War.",-0.5994,Stanley Kubrick,"[""Ryan O'Neal"", 'Marisa Berenson', 'Hardy Krüger']",2730
14369,Out Cold,['Comedy'],"Animal House meets Casablanca in this outrageous snowboarding comedy. Rick Rambis and his friends are having the time of their lives on Bull Mountain until the legendary Papa Muntz' son decides to sell the mountain to sleazy land developer John Majors, having the staff fired and turning Bull Mountain into 'Yuppieville'.",-0.3612,Brendan Malloy,"['Jason London', 'Lee Majors', 'Zach Galifianakis']",4900
16888,The Ladies Man,['Comedy'],"Because of his salacious language, late-night radio advice-show host Leon Phelps, along with his sweet and loyal producer Julie, is fired from his Chicago gig. Leon gets a letter from a former lover promising a life of wealth, but he doesn't know who she is. Can Leon find his secret sugar-mama? What about Julie?",0.755,Reginald Hudlin,"['Tim Meadows', 'Karyn Parsons', 'Billy Dee Williams']",3955
121826,Quartet,"['Drama', 'Comedy', 'Romance']","The directorial debut of Dustin Hoffman, Quartet is a high-drama comedy about temperamental divas and old grudges, passion and pride, romance and Rigoletto. At a home for retired musicians, the annual concert to celebrate Verdi's birthday is disrupted by the arrival of Jean, an eternal diva and former wife of one of the residents. Expect poignancy and plenty of laughs.",0.9545,Dustin Hoffman,"['Maggie Smith', 'Tom Courtenay', 'Billy Connolly']",99220
10646,Tomcats,"['Comedy', 'Romance']","College buddies chip in and promise that the group's last unmarried man will collect a cash pot. Seven years later, the kitty is worth $500,000 -- money Michael needs to pay a gambling debt. Problem is, the only other single guy is a hopeless womanizer!",-0.69,Gregory Poirier,"[""Jerry O'Connell"", 'Shannon Elizabeth', 'Jake Busey']",4233
12149,Frailty,"['Drama', 'Thriller', 'Crime']","A man confesses to an FBI agent his family's story of how his religious fanatic father's visions lead to a series of murders to destroy supposed ""demons.""",-0.765,Bill Paxton,"['Bill Paxton', 'Matthew McConaughey', 'Powers Boothe']",5294
11184,Kinsey,['Drama'],"Kinsey is a portrait of researcher Alfred Kinsey, driven to uncover the most private secrets of a nation. What begins for Kinsey as a scientific endeavor soon takes on an intensely personal relevance, ultimately becoming an unexpected journey into the mystery of human behavior.",0.9993699193000792,Bill Condon,"['Liam Neeson', 'Laura Linney', ""Chris O'Donnell""]",8966
766,Army of Darkness,"['Fantasy', 'Horror', 'Comedy']","A man is accidentally transported to 1300 A.D., where he must battle an army of the dead and retrieve the Necronomicon so he can return home.",-0.8519,Sam Raimi,"['Bruce Campbell', 'Embeth Davidtz', 'Marcus Gilbert']",1215
20009,Slackers,"['Comedy', 'Romance']","Dave, Sam and Jeff are about to graduate from Holden University with honors in lying, cheating and scheming. The three roommates have proudly scammed their way through the last four years of college and now, during final exams, these big-men-on-campus are about to be busted by the most unlikely dude in school. Self-dubbed Cool Ethan, an ambitious nerd with a bad crush, enters their lives one day and everything begins to unravel.",-0.25,Dewey Nicks,"['Jason Segel', 'Devon Sawa', 'Jason Schwartzman']",5080
1587,What's Eating Gilbert Grape,"['Romance', 'Drama']","Gilbert has to care for his brother Arnie and his obese mother, which gets in the way when love walks into his life.",0.8126,Lasse Hallström,"['Johnny Depp', 'Leonardo DiCaprio', 'Juliette Lewis']",337
30973,The Visual Bible: The Gospel of John,"['Drama', 'History']",A word for word depiction of the life of Jesus Christ from the Good News Translation Bible as recorded in the Gospel of John.,0.4404,Philip Saville,"['Christopher Plummer', 'Henry Ian Cusick', 'Stuart Bunce']",27841
11109,Vera Drake,"['Crime', 'Drama']",Abortionist Vera Drake finds her beliefs and practices clash with the mores of 1950s Britain – a conflict that leads to tragedy for her family.,-0.7717,Mike Leigh,"['Imelda Staunton', 'Sally Hawkins', 'Richard Graham']",8951
9027,The Guru,"['Comedy', 'Romance']","Bored with Bollywood movies but fascinated with their Hollywood counterparts from his youth, Ram dreams to become a singer and actor in America, the country where dreams are made. He is encouraged when his American-based close friend, Vijay Rao, comes for visit, and brags about driving a Mercedes and living in a penthouse.",0.9598,Daisy von Scherler Mayer,"['Jimi Mistry', 'Heather Graham', 'Marisa Tomei']",6060
63020,The Perez Family,"['Comedy', 'Drama', 'Romance']","In the midst of the Mariel boat lift -- a hurried exodus of refugees from Cuba going to America -- an immigration clerk accidentally presumes that dissident Juan Raul Perez and Dorita Evita Perez are married. United by their last name and a mutual resolve to emigrate, Dorita and Juan agree to play along. But it gets complicated when the two begin falling for each other just as Juan reunites with his wife, Carmela, whom he hasn't seen in decades.",0.3716,Mira Nair,"['Marisa Tomei', 'Alfred Molina', 'Anjelica Huston']",294
86829,Inside Llewyn Davis,"['Drama', 'Music']","In Greenwich Village in the early 1960s, gifted but volatile folk musician Llewyn Davis struggles with money, relationships, and his uncertain future following the suicide of his singing partner.",-0.9231,Joel Coen,"['Oscar Isaac', 'Carey Mulligan', 'Justin Timberlake']",106766
11065,O,"['Drama', 'Romance', 'Thriller']","Hot young stars, a hip, driving soundtrack, plus a provocative tale of jealousy and betrayal combine to create this controversial modern-day version of Shakespeare's classic, ""Othello."" O is Odin James (Mekhi Phifer), the school's star basketball player and future NBA hopeful. Even though he's the only black student at the elite Palmetto Grove Academy...",-0.4019,Tim Blake Nelson,"['Mekhi Phifer', 'Josh Hartnett', 'Andrew Keegan']",4745
13888,Return to the Blue Lagoon,"['Drama', 'Adventure', 'Romance']","In this sequel to the 1980 classic, two children are stranded on a beautiful island in the South Pacific. With no adults to guide them, the two make a simple life together and eventually become tanned teenagers in love.",0.7845,William A. Graham,"['Milla Jovovich', 'Brian Krause', 'Lisa Pelikan']",5841
42345,The Molly Maguires,"['Drama', 'History']","Life is rough in the coal mines of 1876 Pennsylvania. A secret group of Irish emigrant miners, known as the Molly Maguires, fights against the cruelty of the mining company with sabotage and murder. A detective, also an Irish emigrant, is hired to infiltrate the group and report on its members. But on which side do his sympathies lie?",-0.81,Martin Ritt,"['Sean Connery', 'Samantha Eggar', 'Richard Harris']",8407
13994,Romance & Cigarettes,"['Comedy', 'Music', 'Romance']","Down-and-dirty musical love story set in the world of the working class. Nick is an ironworker who builds and repairs bridges. He's married to Kitty, a dressmaker, a strong and gentle woman with whom he has three daughters. He is carrying on a torrid affair with a redheaded woman named Tula. Nick is basically a good, hardworking man driven forward by will and blinded by his urges.",0.9231,John Turturro,"['James Gandolfini', 'Susan Sarandon', 'Kate Winslet']",40342
1590,Copying Beethoven,['Drama'],"A fictionalised exploration of Beethoven's life in his final days working on his Ninth Symphony. It is 1824. Beethoven is racing to finish his new symphony. However, it has been years since his last success and he is plagued by deafness, loneliness and personal trauma. A copyist is urgently needed to help the composer. A fictional character is introduced in the form of a young conservatory student and aspiring composer named Anna Holtz. The mercurial Beethoven is skeptical that a woman might become involved in his masterpiece but slowly comes to trust in Anna's assistance and in the end becomes quite fond of her. By the time the piece is performed, her presence in his life is an absolute necessity. Her deep understanding of his work is such that she even corrects mistakes he has made, while her passionate personality opens a door into his private world.",0.524539589881897,Agnieszka Holland,"['Ed Harris', 'Diane Kruger', 'Matthew Goode']",52356
62728,Brighton Rock,"['Drama', 'Thriller', 'Crime']","Charts the headlong fall of Pinkie, a razor-wielding disadvantaged teenager with a religious death wish.",-0.5994,Rowan Joffe,"['Andy Serkis', 'Helen Mirren', 'John Hurt']",90421
